,dur,sbytes,rate,sload,sloss,sinpkt,smean,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_dst_src_ltm,ct_srv_dst,label
4196,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,6,2,1,6,6,1
4197,8e-06,200,125000.0003,100000000.0,0,0.008,100,5,2,2,5,5,1
4198,8e-06,200,125000.0003,100000000.0,0,0.008,100,6,2,2,6,6,1
4199,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,6,2,1,6,6,1
4200,0.387036,1596,59.425996999999995,30632.81055,4,28.841077000000002,114,2,1,1,1,1,1
4201,3e-06,200,333333.3215,266666656.0,0,0.003,100,9,2,4,10,9,1
4202,8e-06,200,125000.0003,100000000.0,0,0.008,100,5,2,2,5,5,1
4203,8e-06,200,125000.0003,100000000.0,0,0.008,100,6,2,2,6,6,1
4204,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,6,2,1,6,6,1
4205,6e-06,200,166666.6608,133333328.0,0,0.006,100,9,2,3,10,9,1
4206,0.43542700000000006,824,39.042134999999995,13632.59473,2,48.380778,82,1,1,1,1,1,1
4207,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,6,2,2,6,6,1
4208,8e-06,200,125000.0003,100000000.0,0,0.008,100,6,2,2,6,6,1
4209,6e-06,200,166666.6608,133333328.0,0,0.006,100,9,2,3,10,9,1
4210,0.292153,984,51.342960999999995,24261.25977,2,26.945999999999998,98,1,1,1,1,1,1
4211,2e-06,200,500000.0013,400000000.0,0,0.002,100,5,2,1,5,5,1
4212,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,6,2,2,6,6,1
4213,6e-06,200,166666.6608,133333328.0,0,0.006,100,9,2,3,10,9,1
4214,2e-06,200,500000.0013,400000000.0,0,0.002,100,5,2,1,5,5,1
4215,1.96472,1206,21.88607,4690.744629,7,93.558092,55,1,1,4,2,1,1
4216,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,6,2,2,6,6,1
4217,8e-06,200,125000.0003,100000000.0,0,0.008,100,6,2,1,6,6,1
4218,6e-06,200,166666.6608,133333328.0,0,0.006,100,9,2,3,10,9,1
4219,2e-06,200,500000.0013,400000000.0,0,0.002,100,5,2,1,5,5,1
4220,0.607126,364,28.000778000000004,4203.410645,1,86.610431,46,1,1,4,2,1,1
4221,5e-06,200,200000.0051,160000000.0,0,0.005,100,6,2,2,6,6,1
4222,6e-06,200,166666.6608,133333328.0,0,0.006,100,9,2,3,10,9,1
4223,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,1,4,4,1
4224,0.6007170000000001,824,34.958224,9881.524414,2,66.74633299999999,82,4,1,1,2,2,1
4225,2.463766,10068,9.335302,30649.01367,5,164.236736,629,1,1,1,1,1,1
4226,8e-06,200,125000.0003,100000000.0,0,0.008,100,6,2,2,6,6,1
4227,6e-06,200,166666.6608,133333328.0,0,0.006,100,9,2,3,10,9,1
4228,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,1,4,4,1
4229,0.8728,564,19.477544,4656.278809,2,88.886556,56,1,1,1,1,1,1
4230,3e-06,200,333333.3215,266666656.0,0,0.003,100,9,2,3,10,9,1
4231,5e-06,200,200000.0051,160000000.0,0,0.005,100,6,2,2,6,6,1
4232,3e-06,200,333333.3215,266666656.0,0,0.003,100,6,2,4,6,6,1
4233,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,1,4,4,1
4234,1.032265,31184,59.09335600000001,235637.1719,17,26.468333,780,2,1,1,1,1,1
4235,3e-06,200,333333.3215,266666656.0,0,0.003,100,9,2,3,10,9,1
4236,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,6,2,1,6,6,1
4237,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,4,2,3,4,4,1
4238,3e-06,200,333333.3215,266666656.0,0,0.003,100,6,2,4,6,6,1
4239,0.434881,1114,48.289072,18800.54492,3,36.556909000000005,93,2,1,1,1,1,1
4240,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,6,2,1,6,6,1
4241,3e-06,200,333333.3215,266666656.0,0,0.003,100,9,2,3,10,9,1
4242,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,4,2,3,4,4,1
4243,3e-06,200,333333.3215,266666656.0,0,0.003,100,6,2,4,6,6,1
4244,0.716138,564,23.738441,5674.883789,2,76.533222,56,2,1,1,1,1,1
4245,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,6,2,1,6,6,1
4246,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,3,4,4,1
4247,3e-06,200,333333.3215,266666656.0,0,0.003,100,6,2,4,6,6,1
4248,0.817127,564,20.8046,4973.522949,2,86.306111,56,1,1,1,1,1,1
4249,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,3,4,4,1
4250,8e-06,200,125000.0003,100000000.0,0,0.008,100,6,2,2,6,6,1
4251,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,6,2,4,6,6,1
4252,8e-06,200,125000.0003,100000000.0,0,0.008,100,9,2,3,10,9,1
4253,0.261887,4478,64.91349,125397.5859,3,24.3665,373,12,1,1,1,2,1
4254,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,6,2,4,6,6,1
4255,8e-06,200,125000.0003,100000000.0,0,0.008,100,6,2,2,6,6,1
4256,8e-06,200,125000.0003,100000000.0,0,0.008,100,9,2,3,10,9,1
4257,9e-06,168,111111.1072,74666664.0,0,0.009000000000000001,84,1,2,1,1,1,1
4258,8e-06,200,125000.0003,100000000.0,0,0.008,100,6,2,2,6,6,1
4259,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,6,2,4,6,6,1
4260,0.61143,782,27.803673999999997,9211.193359,2,67.936667,78,1,1,1,1,1,1
4261,8e-06,200,125000.0003,100000000.0,0,0.008,100,9,2,3,10,9,1
4262,6e-06,2050,166666.6608,1366666624.0,0,0.006,1025,1,2,1,1,1,1
4263,8e-06,200,125000.0003,100000000.0,0,0.008,100,6,2,2,6,6,1
4264,8e-06,200,125000.0003,100000000.0,0,0.008,100,9,2,3,10,9,1
4265,2e-06,200,500000.0013,400000000.0,0,0.002,100,5,2,2,5,5,1
4266,5e-06,200,200000.0051,160000000.0,0,0.005,100,6,2,2,6,6,1
4267,8e-06,200,125000.0003,100000000.0,0,0.008,100,6,2,2,6,6,1
4268,8e-06,200,125000.0003,100000000.0,0,0.008,100,9,2,3,10,9,1
4269,2e-06,200,500000.0013,400000000.0,0,0.002,100,5,2,2,5,5,1
4270,5e-06,200,200000.0051,160000000.0,0,0.005,100,6,2,2,6,6,1
4271,8e-06,200,125000.0003,100000000.0,0,0.008,100,6,2,2,6,6,1
4272,8e-06,200,125000.0003,100000000.0,0,0.008,100,6,2,2,6,6,1
4273,5e-06,200,200000.0051,160000000.0,0,0.005,100,6,2,2,6,6,1
4274,3e-06,168,333333.3215,224000000.0,0,0.003,84,1,2,1,1,1,1
4275,2e-06,200,500000.0013,400000000.0,0,0.002,100,5,2,2,5,5,1
4276,8e-06,200,125000.0003,100000000.0,0,0.008,100,6,2,2,7,6,1
4277,3e-06,200,333333.3215,266666656.0,0,0.003,100,6,2,4,6,6,1
4278,4e-06,200,250000.0006,200000000.0,0,0.004,100,9,2,3,10,9,1
4279,3e-06,82,333333.3215,109333328.0,0,0.003,41,1,2,1,1,1,1
4280,2e-06,200,500000.0013,400000000.0,0,0.002,100,5,2,2,5,5,1
4281,8e-06,200,125000.0003,100000000.0,0,0.008,100,6,2,2,7,6,1
4282,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,6,2,4,6,6,1
4283,4e-06,200,250000.0006,200000000.0,0,0.004,100,9,2,3,10,9,1
4284,2e-06,200,500000.0013,400000000.0,0,0.002,100,5,2,2,5,5,1
4285,2.346898,6640,20.026434,21764.89844,10,93.875919,255,2,1,2,2,2,1
4286,1.465156,564,11.60286,2773.7661129999997,2,161.13466699999998,56,1,1,1,1,1,1
4287,1e-06,200,1000000.003,800000000.0,0,0.001,100,6,2,2,7,6,1
4288,3e-06,200,333333.3215,266666656.0,0,0.003,100,9,2,3,10,9,1
4289,2e-06,200,500000.0013,400000000.0,0,0.002,100,5,2,1,5,5,1
4290,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,3,4,4,1
4291,1e-06,200,1000000.003,800000000.0,0,0.001,100,6,2,2,7,6,1
4292,3e-06,200,333333.3215,266666656.0,0,0.003,100,9,2,3,10,9,1
4293,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,3,4,4,1
4294,1e-06,200,1000000.003,800000000.0,0,0.001,100,6,2,2,7,6,1
4295,3e-06,200,333333.3215,266666656.0,0,0.003,100,9,2,3,10,9,1
4296,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,1,4,4,1
4297,0.822679,526,20.664196,4609.331543,2,91.25444399999999,53,3,1,1,3,3,1
4298,1e-06,200,1000000.003,800000000.0,0,0.001,100,6,2,2,7,6,1
4299,8e-06,168,125000.0003,84000000.0,0,0.008,84,1,2,1,1,1,1
4300,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,1,4,4,1
4301,3.995532,1292,11.26258,2480.770996,7,173.718777,54,1,1,3,3,1,1
4302,0.8074060000000001,756,21.055082000000002,6747.534668000001,2,89.71177800000001,76,1,1,2,1,1,1
4303,1.679272,36932,39.89824,171945.9375,19,39.043978,839,1,1,1,1,1,1
4304,8e-06,200,125000.0003,100000000.0,0,0.008,100,3,2,2,3,3,1
4305,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,1,4,4,1
4306,8e-06,200,125000.0003,100000000.0,0,0.008,100,3,2,2,3,3,1
4307,8e-06,200,125000.0003,100000000.0,0,0.008,100,6,2,2,7,6,1
4308,5e-06,200,200000.0051,160000000.0,0,0.005,100,6,2,2,6,6,1
4309,8e-06,200,125000.0003,100000000.0,0,0.008,100,3,2,2,3,3,1
4310,0.180841,1004,82.94579300000001,39990.92969,2,18.482,100,1,1,1,1,1,1
4311,8e-06,200,125000.0003,100000000.0,0,0.008,100,6,2,2,7,6,1
4312,5e-06,200,200000.0051,160000000.0,0,0.005,100,6,2,2,6,6,1
4313,8e-06,200,125000.0003,100000000.0,0,0.008,100,3,2,2,3,3,1
4314,1.1e-05,1280,90909.0902,465454528.0,0,0.011000000000000001,640,2,2,1,1,1,1
4315,3e-06,200,333333.3215,266666656.0,0,0.003,100,3,2,2,3,3,1
4316,5e-06,200,200000.0051,160000000.0,0,0.005,100,6,2,2,6,6,1
4317,8e-06,200,125000.0003,100000000.0,0,0.008,100,6,2,2,7,6,1
4318,8e-06,200,125000.0003,100000000.0,0,0.008,100,3,2,2,3,3,1
4319,0.233752,868,64.170575,26763.4082,2,25.972444,87,1,1,1,1,1,1
4320,0.759945,8965,59.214814000000004,90753.9375,10,30.397799,345,1,1,1,2,1,1
4321,3e-06,200,333333.3215,266666656.0,0,0.003,100,3,2,2,3,3,1
4322,5e-06,200,200000.0051,160000000.0,0,0.005,100,6,2,2,6,6,1
4323,8e-06,200,125000.0003,100000000.0,0,0.008,100,3,2,2,3,3,1
4324,3e-06,200,333333.3215,266666656.0,0,0.003,100,6,2,2,7,6,1
4325,3e-06,200,333333.3215,266666656.0,0,0.003,100,3,2,2,3,3,1
4326,0.23186700000000002,998,73.31789300000001,31017.78125,2,25.763,100,3,1,1,1,3,1
4327,8e-06,200,125000.0003,100000000.0,0,0.008,100,3,2,2,3,3,1
4328,5e-06,200,200000.0051,160000000.0,0,0.005,100,6,2,2,6,6,1
4329,3e-06,200,333333.3215,266666656.0,0,0.003,100,6,2,2,7,6,1
4330,3.482277,1888,50.828812,4224.821777,6,94.115595,50,1,1,6,1,1,1
4331,3e-06,200,333333.3215,266666656.0,0,0.003,100,3,2,2,3,3,1
4332,8e-06,200,125000.0003,100000000.0,0,0.008,100,3,2,2,3,3,1
4333,3e-06,200,333333.3215,266666656.0,0,0.003,100,6,2,2,7,6,1
4334,9e-06,174,111111.1072,77333328.0,0,0.009000000000000001,87,1,2,1,1,1,1
4335,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,7,2,4,7,7,1
4336,8e-06,200,125000.0003,100000000.0,0,0.008,100,6,2,2,7,6,1
4337,0.59859,364,28.400073,4263.352051,1,85.380569,46,1,1,1,1,1,1
4338,3e-06,200,333333.3215,266666656.0,0,0.003,100,6,2,2,7,6,1
4339,8e-06,200,125000.0003,100000000.0,0,0.008,100,3,2,2,3,3,1
4340,0.18172,834,82.544572,33061.85156,2,18.782222,83,2,1,1,1,1,1
4341,1e-06,200,1000000.003,800000000.0,0,0.001,100,6,2,2,7,6,1
4342,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,7,2,4,7,7,1
4343,0.47381599999999996,918,31.657858,13963.22559,2,52.518556000000004,92,1,1,1,1,1,1
4344,0.59859,364,28.400073,4263.352051,1,85.380569,46,1,1,1,1,1,1
4345,5e-06,200,200000.0051,160000000.0,0,0.005,100,3,2,1,3,3,1
4346,0.623058,564,27.284778000000003,6522.666992,2,68.840556,56,1,1,1,1,1,1
4347,1e-06,200,1000000.003,800000000.0,0,0.001,100,6,2,2,7,6,1
4348,8e-06,200,125000.0003,100000000.0,0,0.008,100,3,2,1,3,3,1
4349,5e-06,200,200000.0051,160000000.0,0,0.005,100,3,2,1,3,3,1
4350,2e-06,200,500000.0013,400000000.0,0,0.002,100,6,2,2,7,6,1
4351,0.17582,3900,96.6898,162666.375,3,14.688182000000001,325,1,1,1,1,1,1
4352,8e-06,200,125000.0003,100000000.0,0,0.008,100,3,2,1,3,3,1
4353,8e-06,200,125000.0003,100000000.0,0,0.008,100,7,2,4,7,7,1
4354,8e-06,200,125000.0003,100000000.0,0,0.008,100,7,2,3,7,7,1
4355,0.7916979999999999,3406,49.261209,32699.33789,7,41.665527000000004,170,1,1,1,1,1,1
4356,8e-06,200,125000.0003,100000000.0,0,0.008,100,7,2,4,7,7,1
4357,3e-06,200,333333.3215,266666656.0,0,0.003,100,6,2,2,7,6,1
4358,8e-06,200,125000.0003,100000000.0,0,0.008,100,7,2,3,7,7,1
4359,8e-06,200,125000.0003,100000000.0,0,0.008,100,5,2,2,5,5,1
4360,8e-06,200,125000.0003,100000000.0,0,0.008,100,7,2,4,7,7,1
4361,0.179813,1792,83.419999,71763.44531,2,18.671778,179,2,1,2,1,1,1
4362,8e-06,200,125000.0003,100000000.0,0,0.008,100,5,2,2,5,5,1
4363,8e-06,200,125000.0003,100000000.0,0,0.008,100,7,2,3,7,7,1
4364,8e-06,200,125000.0003,100000000.0,0,0.008,100,7,2,4,7,7,1
4365,2e-06,200,500000.0013,400000000.0,0,0.002,100,6,2,2,7,6,1
4366,0.283936,2018,66.91649,52124.42188,3,25.812364000000002,168,1,1,1,2,1,1
4367,2e-06,200,500000.0013,400000000.0,0,0.002,100,5,2,2,5,5,1
4368,8e-06,200,125000.0003,100000000.0,0,0.008,100,7,2,3,7,7,1
4369,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,2,4,4,1
4370,8e-06,200,125000.0003,100000000.0,0,0.008,100,7,2,4,7,7,1
4371,2e-06,200,500000.0013,400000000.0,0,0.002,100,6,2,2,7,6,1
4372,2e-06,200,500000.0013,400000000.0,0,0.002,100,5,2,2,5,5,1
4373,0.228104,1076,74.52741,33984.5,2,25.344889000000002,108,1,1,1,1,1,1
4374,8e-06,200,125000.0003,100000000.0,0,0.008,100,7,2,3,7,7,1
4375,2e-06,200,500000.0013,400000000.0,0,0.002,100,5,2,2,5,5,1
4376,2e-06,200,500000.0013,400000000.0,0,0.002,100,6,2,2,7,6,1
4377,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,2,4,4,1
4378,0.965051,1436,117.092258,11481.25879,6,35.742629,51,2,1,1,1,2,1
4379,8e-06,200,125000.0003,100000000.0,0,0.008,100,7,2,3,7,7,1
4380,3e-06,200,333333.3215,266666656.0,0,0.003,100,6,2,2,7,6,1
4381,0.198404,1940,75.60331500000001,70401.80469,2,20.042222,194,1,1,1,1,1,1
4382,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,2,4,4,1
4383,8e-06,200,125000.0003,100000000.0,0,0.008,100,7,2,3,7,7,1
4384,5e-06,200,200000.0051,160000000.0,0,0.005,100,5,2,2,5,5,1
4385,3e-06,200,333333.3215,266666656.0,0,0.003,100,6,2,2,7,6,1
4386,8e-06,200,125000.0003,100000000.0,0,0.008,100,7,2,3,7,7,1
4387,5e-06,200,200000.0051,160000000.0,0,0.005,100,5,2,2,5,5,1
4388,0.110723,910,63.220831999999994,49348.375,0,25.659334,228,10,0,2,2,2,1
4389,3e-06,200,333333.3215,266666656.0,0,0.003,100,7,2,3,7,7,1
4390,8e-06,200,125000.0003,100000000.0,0,0.008,100,7,2,3,7,7,1
4391,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,1,4,4,1
4392,5e-06,200,200000.0051,160000000.0,0,0.005,100,5,2,2,5,5,1
4393,8e-06,200,125000.0003,100000000.0,0,0.008,100,7,2,3,7,7,1
4394,0.887854,1970,28.157783000000002,16489.19727,4,63.954921,141,1,1,1,1,1,1
4395,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,1,4,4,1
4396,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,1,4,4,1
4397,0.894547,588,16.768264000000002,4739.829102000001,2,95.211,59,5,1,1,3,3,1
4398,8e-06,200,125000.0003,100000000.0,0,0.008,100,7,2,3,7,7,1
4399,0.6007170000000001,824,34.958224,9881.524414,2,66.74633299999999,82,4,1,1,2,2,1
4400,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,1,4,4,1
4401,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,1,4,4,1
4402,8e-06,200,125000.0003,100000000.0,0,0.008,100,5,2,2,5,5,1
4403,8e-06,200,125000.0003,100000000.0,0,0.008,100,7,2,3,7,7,1
4404,0.491853,546,30.496917,8002.391113,2,52.731221999999995,55,8,1,1,7,7,1
4405,3e-06,200,333333.3215,266666656.0,0,0.003,100,3,2,2,4,3,1
4406,8e-06,200,125000.0003,100000000.0,0,0.008,100,7,2,3,7,7,1
4407,8e-06,200,125000.0003,100000000.0,0,0.008,100,5,2,2,5,5,1
4408,1.003593,564,16.939138,4049.450439,2,108.793889,56,2,1,1,1,1,1
4409,3e-06,200,333333.3215,266666656.0,0,0.003,100,3,2,2,4,3,1
4410,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,2,4,4,1
4411,8e-06,200,125000.0003,100000000.0,0,0.008,100,7,2,3,7,7,1
4412,1.439175,281527,178.574529,1557887.0,108,6.541704,1268,1,1,1,1,1,1
4413,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,2,4,4,1
4414,8e-06,200,125000.0003,100000000.0,0,0.008,100,7,2,3,7,7,1
4415,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,2,4,4,1
4416,5e-06,200,200000.0051,160000000.0,0,0.005,100,3,2,2,4,3,1
4417,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,1,4,4,1
4418,8e-06,200,125000.0003,100000000.0,0,0.008,100,7,2,3,7,7,1
4419,0.276928,866,61.387795999999994,22532.93164,2,30.769778000000002,87,1,1,1,1,1,1
4420,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,1,4,4,1
4421,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,2,4,4,1
4422,8e-06,200,125000.0003,100000000.0,0,0.008,100,7,2,2,7,7,1
4423,8e-06,200,125000.0003,100000000.0,0,0.008,100,3,2,2,4,3,1
4424,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,1,4,4,1
4425,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,2,4,4,1
4426,8e-06,200,125000.0003,100000000.0,0,0.008,100,7,2,2,7,7,1
4427,0.854981,916,45.615048,7859.82373,2,77.638276,76,1,1,1,2,1,1
4428,0.48029799999999995,950,52.051017,14707.53516,4,36.119153999999995,68,1,1,1,1,2,1
4429,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,1,4,4,1
4430,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,2,4,4,1
4431,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,1,4,4,1
4432,0.766515,564,22.1783,5301.918457,2,85.16833299999999,56,3,1,1,1,1,1
4433,5e-06,200,200000.0051,160000000.0,0,0.005,100,5,2,1,5,5,1
4434,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,2,4,4,1
4435,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,1,4,4,1
4436,0.314314,1108,66.812167,25859.49023,3,28.574,92,1,1,1,1,1,1
4437,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,1,4,4,1
4438,0.443932,790,38.294153,12812.77344,2,49.325778,79,1,1,1,1,1,1
4439,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,1,4,4,1
4440,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,6,2,1,6,6,1
4441,1.714163,6806,12.250877000000001,29495.445310000003,4,131.789538,486,1,1,1,1,1,1
4442,3e-06,200,333333.3215,266666656.0,0,0.003,100,5,2,1,5,5,1
4443,1.0081,1272,84.317029,9673.643555,6,43.78974,53,9,1,1,1,1,1
4444,6e-06,200,166666.6608,133333328.0,0,0.006,100,4,2,2,4,4,1
4445,3.385422,1288,13.292287,2918.3955079999996,7,147.192266,54,1,1,2,2,1,1
4446,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,1,4,4,1
4447,0.310408,766,54.766630000000006,17783.04688,2,34.489778,77,1,1,3,1,1,1
4448,5e-06,200,200000.0051,160000000.0,0,0.005,100,6,2,2,6,6,1
4449,3e-06,200,333333.3215,266666656.0,0,0.003,100,3,2,2,4,3,1
4450,2.385147,1014,15.512670000000002,3213.2189940000003,6,140.302765,56,1,1,1,1,2,1
4451,0.548247,566,31.007922999999998,7441.901367,2,59.036667,57,12,1,3,11,11,1
4452,6e-06,200,166666.6608,133333328.0,0,0.006,100,4,2,2,4,4,1
4453,5e-06,200,200000.0051,160000000.0,0,0.005,100,6,2,2,6,6,1
4454,3e-06,200,333333.3215,266666656.0,0,0.003,100,3,2,2,4,3,1
4455,5e-06,200,200000.0051,160000000.0,0,0.005,100,5,2,1,5,5,1
4456,0.9495879999999999,2416,55.813679,19343.125,6,49.926840999999996,121,1,1,1,1,2,1
4457,6e-06,200,166666.6608,133333328.0,0,0.006,100,4,2,2,4,4,1
4458,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,6,2,3,6,6,1
4459,5e-06,200,200000.0051,160000000.0,0,0.005,100,5,2,1,5,5,1
4460,3e-06,200,333333.3215,266666656.0,0,0.003,100,3,2,2,4,3,1
4461,3e-06,208,333333.3215,277333312.0,0,0.003,104,1,2,1,1,1,1
4462,6e-06,200,166666.6608,133333328.0,0,0.006,100,4,2,2,4,4,1
4463,8e-06,200,125000.0003,100000000.0,0,0.008,100,5,2,2,5,5,1
4464,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,6,2,3,6,6,1
4465,5e-06,200,200000.0051,160000000.0,0,0.005,100,3,2,2,4,3,1
4466,3.067431,4532,228.53,11697.08496,2,32.632244,47,2,1,1,2,2,1
4467,6e-06,200,166666.6608,133333328.0,0,0.006,100,4,2,2,4,4,1
4468,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,6,2,3,6,6,1
4469,5e-06,200,200000.0051,160000000.0,0,0.005,100,3,2,2,4,3,1
4470,0.418612,73873,179.16352,1389009.375,28,6.649967,1192,1,1,1,1,1,1
4471,6e-06,200,166666.6608,133333328.0,0,0.006,100,4,2,2,4,4,1
4472,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,2,4,4,1
4473,8e-06,200,125000.0003,100000000.0,0,0.008,100,5,2,2,5,5,1
4474,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,6,2,3,6,6,1
4475,5e-06,200,200000.0051,160000000.0,0,0.005,100,3,2,2,4,3,1
4476,0.184947,986,81.10431700000001,38411.00391,2,19.179111,99,1,1,1,1,1,1
4477,6e-06,200,166666.6608,133333328.0,0,0.006,100,4,2,2,4,4,1
4478,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,2,4,4,1
4479,5e-06,200,200000.0051,160000000.0,0,0.005,100,5,2,2,5,5,1
4480,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,6,2,3,6,6,1
4481,5e-06,200,200000.0051,160000000.0,0,0.005,100,3,2,2,4,3,1
4482,0.718916,1886,20.864746,18895.11523,2,76.538556,189,1,1,2,1,1,1
4483,1.7422400000000002,1178,24.680871,5165.763672,7,82.963813,54,1,1,2,2,1,1
4484,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,2,4,4,1
4485,5e-06,200,200000.0051,160000000.0,0,0.005,100,5,2,2,5,5,1
4486,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,6,2,3,6,6,1
4487,0.474746,364,35.808623,5375.506348,1,67.69800000000001,46,1,1,2,2,1,1
4488,5e-06,168,200000.0051,134400000.0,0,0.005,84,1,2,1,1,1,1
4489,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,2,4,4,1
4490,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,1,4,4,1
4491,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,6,2,3,6,6,1
4492,5e-06,200,200000.0051,160000000.0,0,0.005,100,6,2,2,6,6,1
4493,0.305125,1612,49.160181,38043.42578,2,31.980999999999998,161,8,1,2,8,8,1
4494,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,2,4,4,1
4495,3e-06,200,333333.3215,266666656.0,0,0.003,100,4,2,2,4,4,1
4496,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,1,4,4,1
4497,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,6,2,3,6,6,1
4498,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,2,4,4,1
4499,0.254337,1612,58.976866,45640.23047,2,26.131,161,8,1,2,8,8,1
4500,3e-06,200,333333.3215,266666656.0,0,0.003,100,5,2,1,5,5,1
4501,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,1,4,4,1
4502,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,6,2,3,6,6,1
4503,0.456912,1076,32.829078,16966.06836,2,50.656444,108,1,1,1,1,1,1
4504,8e-06,200,125000.0003,100000000.0,0,0.008,100,6,2,2,6,6,1
4505,31.145971000000003,3224,0.9953129999999999,786.7470089999999,6,1638.050842,161,6,1,2,5,5,1
4506,3e-06,200,333333.3215,266666656.0,0,0.003,100,5,2,1,5,5,1
4507,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,6,2,3,6,6,1
4508,6e-06,200,166666.6608,133333328.0,0,0.006,100,4,2,2,4,4,1
4509,1.390064,588,12.229652999999999,3050.2192379999997,2,152.525556,59,3,1,2,1,2,1
4510,8e-06,200,125000.0003,100000000.0,0,0.008,100,6,2,2,6,6,1
4511,8e-06,250,125000.0003,125000000.0,0,0.008,125,1,2,1,1,1,1
4512,6e-06,200,166666.6608,133333328.0,0,0.006,100,4,2,2,4,4,1
4513,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,6,2,2,6,6,1
4514,0.26784600000000003,774,56.002331999999996,20817.93359,2,25.749333,77,1,1,1,1,1,1
4515,3e-06,200,333333.3215,266666656.0,0,0.003,100,5,2,2,5,5,1
4516,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,7,2,2,7,7,1
